date,Global warming,climate change,greenhouse gas,renewable energy,sustainability,Climate disaster,green energy,green investment,green production,Job_Global warming,Global warming_Job,Job_climate change,climate change_Job,Job_greenhouse gas,greenhouse gas_Job,Job_renewable energy,renewable energy_Job,Job_sustainability,sustainability_Job,Job_Climate disaster,Climate disaster_Job,Job_green energy,green energy_Job,Job_green investment,green investment_Job,Job_green production,green production_Job,health_Global warming,Global warming_health,health_climate change,climate change_health,health_greenhouse gas,greenhouse gas_health,health_renewable energy,renewable energy_health,health_sustainability,sustainability_health,health_Climate disaster,Climate disaster_health,health_green energy,green energy_health,health_green investment,green investment_health,health_green production,green production_health,education_Global warming,Global warming_education,education_climate change,climate change_education,education_greenhouse gas,greenhouse gas_education,education_renewable energy,renewable energy_education,education_sustainability,sustainability_education,education_Climate disaster,Climate disaster_education,education_green energy,green energy_education,education_green investment,green investment_education,education_green production,green production_education,drugs_Global warming,Global warming_drugs,drugs_climate change,climate change_drugs,drugs_greenhouse gas,greenhouse gas_drugs,drugs_renewable energy,renewable energy_drugs,drugs_sustainability,sustainability_drugs,drugs_Climate disaster,Climate disaster_drugs,drugs_green energy,green energy_drugs,drugs_green investment,green investment_drugs,drugs_green production,green production_drugs
2021-09-06,28,35,37,62,33,0,,0,0,73,0,73,1,73,1,73,1,73,1,73,0,73,0,73,0,73,0,78,0,78,2,78,1,78,3,78,2,78,0,78,0,78,0,78,0,93,1,93,3,93,2,93,4,93,3,93,0,93,0,93,0,93,0,53,2,53,12,53,6,53,16,53,12,53,0,53,0,53,0,53,0
2021-09-07,0,81,12,54,44,0,,0,0,76,0,76,2,76,0,76,1,76,1,76,0,76,0,76,0,76,0,90,0,90,6,90,0,90,3,90,3,90,0,90,0,90,0,90,0,91,0,91,8,91,1,91,4,91,4,91,0,91,0,91,0,91,0,65,0,65,28,65,2,65,14,65,16,65,0,65,0,65,0,65,0
2021-09-08,0,54,0,48,40,0,,0,0,79,0,79,2,79,0,79,1,79,1,79,0,79,0,79,0,79,0,91,0,91,4,91,0,91,3,91,3,91,0,91,0,91,0,91,0,89,0,89,5,89,0,89,3,89,4,89,0,89,0,89,0,89,0,53,0,53,19,53,0,53,12,53,14,53,0,53,0,53,0,53,0
2021-09-09,59,48,13,57,35,0,,0,0,72,0,72,1,72,0,72,1,72,1,72,0,72,0,72,0,72,0,81,1,81,3,81,0,81,3,81,3,81,0,81,0,81,0,81,0,70,1,70,5,70,1,70,4,70,3,70,0,70,0,70,0,70,0,67,4,67,17,67,2,67,15,67,12,67,0,67,0,67,0,67,0
2021-09-10,35,15,47,49,28,0,,0,0,67,0,67,0,67,1,67,1,67,1,67,0,67,0,67,0,67,0,84,1,84,1,84,2,84,3,84,2,84,0,84,0,84,0,84,0,46,1,46,1,46,2,46,3,46,3,46,0,46,0,46,0,46,0,57,2,57,5,57,7,57,12,57,10,57,0,57,0,57,0,57,0
2021-09-11,0,60,29,27,32,0,,0,0,76,0,76,2,76,0,76,1,76,1,76,0,76,0,76,0,76,0,74,0,74,4,74,1,74,1,74,2,74,0,74,0,74,0,74,0,75,0,75,6,75,1,75,2,75,3,75,0,75,0,75,0,75,0,52,0,52,21,52,5,52,7,52,11,52,0,52,0,52,0,52,0
2021-09-12,0,61,13,41,47,0,,0,0,75,0,75,2,75,0,75,1,75,1,75,0,75,0,75,0,75,0,93,0,93,4,93,0,93,2,93,3,93,0,93,0,93,0,93,0,86,0,86,6,86,1,86,3,86,4,86,0,86,0,86,0,86,0,63,0,63,21,63,2,63,10,63,17,63,0,63,0,63,0,63,0
2021-09-13,0,65,26,56,63,0,,0,0,82,0,82,2,82,0,82,1,82,2,82,0,82,0,82,0,82,0,92,0,92,5,92,1,92,3,92,5,92,0,92,0,92,0,92,0,72,0,72,6,72,1,72,4,72,6,72,0,72,0,72,0,72,0,44,0,44,23,44,4,44,14,44,22,44,0,44,0,44,0,44,0
2021-09-14,0,45,48,68,38,0,,44,0,71,0,71,1,71,1,71,2,71,1,71,0,71,0,71,0,71,0,85,0,85,3,85,2,85,4,85,3,85,0,85,0,85,0,85,0,78,0,78,4,78,2,78,5,78,4,78,0,78,0,78,1,78,0,40,0,40,16,40,8,40,17,40,13,40,0,40,0,40,2,40,0
2021-09-15,26,96,34,50,51,0,,0,0,73,0,73,3,73,0,73,1,73,2,73,0,73,0,73,0,73,0,74,0,74,7,74,1,74,3,74,4,74,0,74,0,74,0,74,0,79,0,79,9,79,1,79,3,79,5,79,0,79,0,79,0,79,0,49,2,49,33,49,5,49,13,49,18,49,0,49,0,49,0,49,0
2021-09-16,29,65,13,48,40,85,,46,0,67,0,67,2,67,0,67,1,67,1,67,0,67,0,67,0,67,0,82,0,82,5,82,0,82,2,82,3,82,0,82,0,82,0,82,0,58,1,58,6,58,1,58,3,58,4,58,1,58,0,58,1,58,0,44,2,44,23,44,2,44,12,44,14,44,2,44,0,44,2,44,0
2021-09-17,0,56,15,9,20,0,,0,0,64,0,64,2,64,0,64,0,64,1,64,0,64,0,64,0,64,0,64,0,64,4,64,0,64,0,64,1,64,0,64,0,64,0,64,0,50,0,50,5,50,1,50,1,50,2,50,0,50,0,50,0,50,0,55,0,55,20,55,2,55,2,55,7,55,0,55,0,55,0,55,0
2021-09-18,32,53,28,35,19,0,,51,0,81,0,81,2,81,0,81,1,81,1,81,0,81,0,81,0,81,0,74,0,74,4,74,1,74,2,74,1,74,0,74,0,74,0,74,0,66,1,66,5,66,1,66,2,66,2,66,0,66,0,66,1,66,0,35,2,35,18,35,4,35,9,35,7,35,0,35,0,35,2,35,0
2021-09-19,0,51,12,76,49,0,,0,53,77,0,77,2,77,0,77,2,77,2,77,0,77,0,77,0,77,0,81,0,81,4,81,0,81,4,81,4,81,0,81,0,81,0,81,0,72,0,72,5,72,1,72,5,72,5,72,0,72,0,72,0,72,1,64,0,64,18,64,2,64,19,64,17,64,0,64,0,64,0,64,2
2021-09-20,0,91,24,76,44,0,,0,0,80,0,80,3,80,0,80,2,80,1,80,0,80,0,80,0,80,0,71,0,71,6,71,1,71,4,71,3,71,0,71,0,71,0,71,0,71,0,71,8,71,1,71,5,71,4,71,0,71,0,71,0,71,0,40,0,40,32,40,4,40,19,40,15,40,0,40,0,40,0,40,0
2021-09-21,0,28,12,45,54,0,,0,0,80,0,80,1,80,0,80,1,80,2,80,0,80,0,80,0,80,0,85,0,85,2,85,0,85,2,85,4,85,0,85,0,85,0,85,0,89,0,89,3,89,1,89,3,89,5,89,0,89,0,89,0,89,0,66,0,66,10,66,2,66,12,66,19,66,0,66,0,66,0,66,0
2021-09-22,0,61,24,37,86,0,,0,52,76,0,76,2,76,0,76,1,76,3,76,0,76,0,76,0,76,0,79,0,79,4,79,1,79,2,79,6,79,0,79,0,79,0,79,0,71,0,71,6,71,1,71,3,71,8,71,0,71,0,71,0,71,1,59,0,59,21,59,4,59,10,59,30,59,0,59,0,59,0,59,2
2021-09-23,0,64,12,47,45,0,,0,54,70,0,70,2,70,0,70,1,70,1,70,0,70,0,70,0,70,0,70,0,70,5,70,0,70,2,70,3,70,0,70,0,70,0,70,0,57,0,57,6,57,1,57,3,57,4,57,0,57,0,57,0,57,1,78,0,78,22,78,2,78,12,78,16,78,0,78,0,78,0,78,2
2021-09-24,0,28,15,0,40,0,,0,0,67,0,67,1,67,0,67,0,67,1,67,0,67,0,67,0,67,0,59,0,59,2,59,0,59,0,59,3,59,0,59,0,59,0,59,0,45,0,45,3,45,1,45,0,45,4,45,0,45,0,45,0,45,0,64,0,64,10,64,2,64,0,64,14,64,0,64,0,64,0,64,0
2021-09-25,0,44,13,25,24,0,,49,0,72,0,72,1,72,0,72,1,72,1,72,0,72,0,72,0,72,0,65,0,65,3,65,0,65,1,65,2,65,0,65,0,65,0,65,0,63,0,63,4,63,1,63,2,63,2,63,0,63,0,63,1,63,0,40,0,40,15,40,2,40,6,40,9,40,0,40,0,40,2,40,0
2021-09-26,0,44,24,74,32,0,,0,51,75,0,75,1,75,0,75,2,75,1,75,0,75,0,75,0,75,0,75,0,75,3,75,1,75,4,75,2,75,0,75,0,75,0,75,0,71,0,71,4,71,1,71,5,71,3,71,0,71,0,71,0,71,1,55,0,55,15,55,4,55,19,55,11,55,0,55,0,55,0,55,2
2021-09-27,0,62,24,61,49,0,,0,0,77,0,77,2,77,0,77,1,77,2,77,0,77,0,77,0,77,0,62,0,62,4,62,1,62,3,62,4,62,0,62,0,62,0,62,0,87,0,87,6,87,1,87,4,87,5,87,0,87,0,87,0,87,0,50,0,50,22,50,4,50,15,50,17,50,0,50,0,50,0,50,0
2021-09-28,0,33,0,59,16,0,,0,0,75,0,75,1,75,0,75,1,75,0,75,0,75,0,75,0,75,0,80,0,80,2,80,0,80,3,80,1,80,0,80,0,80,0,80,0,74,0,74,3,74,0,74,4,74,2,74,0,74,0,74,0,74,0,59,0,59,12,59,0,59,15,59,6,59,0,59,0,59,0,59,0
2021-09-29,0,56,36,53,27,0,,43,0,71,0,71,2,71,0,71,1,71,1,71,0,71,0,71,0,71,0,80,0,80,4,80,1,80,3,80,2,80,0,80,0,80,0,80,0,71,0,71,5,71,2,71,4,71,3,71,0,71,0,71,1,71,0,53,0,53,19,53,6,53,13,53,10,53,0,53,0,53,2,53,0
2021-09-30,0,86,37,31,33,0,,0,0,68,0,68,3,68,1,68,1,68,1,68,0,68,0,68,0,68,0,69,0,69,6,69,1,69,2,69,2,69,0,69,0,69,0,69,0,54,0,54,8,54,2,54,2,54,3,54,0,54,0,54,0,54,0,57,0,57,30,57,6,57,8,57,12,57,0,57,0,57,0,57,0
2021-10-01,0,14,0,9,35,0,,52,0,59,0,59,0,59,0,59,0,59,1,59,0,59,0,59,0,59,0,54,0,54,1,54,0,54,0,54,3,54,0,54,0,54,0,54,0,46,0,46,1,46,0,46,1,46,3,46,0,46,0,46,1,46,0,44,0,44,5,44,0,44,2,44,13,44,0,44,0,44,2,44,0
2021-10-02,29,49,26,32,25,0,,47,0,63,0,63,1,63,0,63,1,63,1,63,0,63,0,63,0,63,0,73,0,73,4,73,1,73,2,73,2,73,0,73,0,73,0,73,0,59,1,59,5,59,1,59,2,59,2,59,0,59,0,59,1,59,0,58,2,58,17,58,4,58,8,58,9,58,0,58,0,58,2,58,0
2021-10-03,0,60,11,64,22,0,,0,0,70,0,70,2,70,0,70,1,70,1,70,0,70,0,70,0,70,0,77,0,77,4,77,0,77,3,77,2,77,0,77,0,77,0,77,0,69,0,69,6,69,0,69,4,69,2,69,0,69,0,69,0,69,0,100,0,100,21,100,2,100,16,100,8,100,0,100,0,100,0,100,0
2021-10-04,0,63,11,49,27,0,,40,0,67,0,67,2,67,0,67,1,67,1,67,0,67,0,67,0,67,0,67,0,67,5,67,0,67,3,67,2,67,0,67,0,67,0,67,0,64,0,64,6,64,0,64,3,64,3,64,0,64,0,64,0,64,0,83,0,83,22,83,2,83,12,83,10,83,0,83,0,83,2,83,0
2021-10-05,0,50,47,67,40,0,,43,0,71,0,71,2,71,1,71,1,71,1,71,0,71,0,71,0,71,0,71,0,71,4,71,2,71,3,71,3,71,0,71,0,71,0,71,0,72,0,72,5,72,2,72,5,72,4,72,0,72,0,72,1,72,0,98,0,98,18,98,7,98,17,98,14,98,0,98,0,98,2,98,0
2021-10-06,27,79,12,30,58,0,,0,0,68,0,68,2,68,0,68,1,68,2,68,0,68,0,68,0,68,0,88,0,88,6,88,0,88,2,88,4,88,0,88,0,88,0,88,0,86,1,86,7,86,1,86,2,86,6,86,0,86,0,86,0,86,0,55,2,55,27,55,2,55,8,55,21,55,0,55,0,55,0,55,0
2021-10-07,0,73,12,74,52,0,,0,48,65,0,65,2,65,0,65,2,65,2,65,0,65,0,65,0,65,0,81,0,81,5,81,0,81,4,81,4,81,0,81,0,81,0,81,0,58,0,58,7,58,1,58,5,58,5,58,0,58,0,58,0,58,1,62,0,62,25,62,2,62,19,62,19,62,0,62,0,62,0,62,2
2021-10-08,0,7,42,18,41,0,,0,0,57,0,57,0,57,1,57,0,57,1,57,0,57,0,57,0,57,0,58,0,58,0,58,1,58,1,58,3,58,0,58,0,58,0,58,0,41,0,41,1,41,2,41,1,41,4,41,0,41,0,41,0,41,0,47,0,47,2,47,7,47,4,47,15,47,0,47,0,47,0,47,0
2021-10-09,31,46,28,9,61,0,,100,0,74,0,74,1,74,0,74,0,74,2,74,0,74,0,74,0,74,0,78,0,78,3,78,1,78,0,78,4,78,0,78,0,78,1,78,0,58,1,58,4,58,1,58,1,58,6,58,0,58,0,58,1,58,0,88,2,88,16,88,4,88,2,88,22,88,0,88,0,88,4,88,0
2021-10-10,0,62,12,60,70,0,,0,0,77,0,77,2,77,0,77,1,77,2,77,0,77,0,77,0,77,0,95,0,95,4,95,0,95,3,95,5,95,0,95,0,95,0,95,0,74,0,74,6,74,1,74,4,74,7,74,0,74,0,74,0,74,0,55,0,55,22,55,2,55,15,55,25,55,0,55,0,55,0,55,0
2021-10-11,26,56,35,74,23,0,,0,0,79,0,79,2,79,0,79,2,79,1,79,0,79,0,79,0,79,0,87,0,87,4,87,1,87,4,87,2,87,0,87,0,87,0,87,0,75,1,75,5,75,2,75,5,75,2,75,0,75,0,75,0,75,0,71,2,71,19,71,6,71,19,71,8,71,0,71,0,71,0,71,0
2021-10-12,28,81,37,100,18,0,,44,100,83,0,83,2,83,1,83,2,83,1,83,0,83,0,83,0,83,0,88,0,88,6,88,1,88,5,88,1,88,0,88,0,88,0,88,1,92,1,92,8,92,2,92,7,92,2,92,0,92,0,92,1,92,1,70,2,70,28,70,6,70,26,70,6,70,0,70,0,70,2,70,4
2021-10-13,0,46,61,31,48,0,,0,50,76,0,76,1,76,1,76,1,76,1,76,0,76,0,76,0,76,0,77,0,77,3,77,2,77,2,77,3,77,0,77,0,77,0,77,0,69,0,69,4,69,3,69,2,69,5,69,0,69,0,69,0,69,1,64,0,64,16,64,10,64,8,64,17,64,0,64,0,64,0,64,2
2021-10-14,0,66,38,48,50,0,,46,0,70,0,70,2,70,1,70,1,70,2,70,0,70,0,70,0,70,0,78,0,78,5,78,1,78,3,78,4,78,0,78,0,78,0,78,0,64,0,64,6,64,2,64,3,64,5,64,0,64,0,64,1,64,0,48,0,48,23,48,6,48,12,48,18,48,0,48,0,48,2,48,0
2021-10-15,0,27,14,27,63,0,,0,0,57,0,57,1,57,0,57,1,57,2,57,0,57,0,57,0,57,0,66,0,66,2,66,0,66,1,66,5,66,0,66,0,66,0,66,0,49,0,49,3,49,1,49,2,49,6,49,0,49,0,49,0,49,0,57,0,57,9,57,2,57,7,57,22,57,0,57,0,57,0,57,0
2021-10-16,31,13,0,17,27,0,,0,0,82,0,82,0,82,0,82,0,82,1,82,0,82,0,82,0,82,0,78,0,78,1,78,0,78,1,78,2,78,0,78,0,78,0,78,0,53,1,53,1,53,0,53,1,53,3,53,0,53,0,53,0,53,0,50,2,50,5,50,0,50,4,50,10,50,0,50,0,50,0,50,0
2021-10-17,56,47,25,62,79,0,,0,0,79,0,79,1,79,0,79,1,79,2,79,0,79,0,79,0,79,0,78,1,78,3,78,1,78,3,78,6,78,0,78,0,78,0,78,0,68,1,68,4,68,1,68,4,68,8,68,0,68,0,68,0,68,0,75,4,75,16,75,4,75,16,75,28,75,0,75,0,75,0,75,0
2021-10-18,0,67,35,44,58,0,,0,0,82,0,82,2,82,0,82,1,82,2,82,0,82,0,82,0,82,0,79,0,79,5,79,1,79,2,79,4,79,0,79,0,79,0,79,0,73,0,73,6,73,2,73,3,73,5,73,0,73,0,73,0,73,0,67,0,67,23,67,6,67,11,67,20,67,0,67,0,67,0,67,0
2021-10-19,27,51,24,30,70,0,,86,0,73,0,73,2,73,0,73,1,73,2,73,0,73,0,73,0,73,0,77,0,77,4,77,1,77,2,77,5,77,0,77,0,77,1,77,0,64,1,64,5,64,1,64,2,64,7,64,0,64,0,64,1,64,0,64,2,64,18,64,4,64,8,64,25,64,0,64,0,64,4,64,0
2021-10-20,0,44,0,44,17,0,,0,48,73,0,73,1,73,0,73,1,73,1,73,0,73,0,73,0,73,0,75,0,75,3,75,0,75,2,75,1,75,0,75,0,75,0,75,0,56,0,56,4,56,0,56,3,56,2,56,0,56,0,56,0,56,0,47,0,47,15,47,0,47,11,47,6,47,0,47,0,47,0,47,2
2021-10-21,0,20,0,27,34,0,,0,0,66,0,66,1,66,0,66,1,66,1,66,0,66,0,66,0,66,0,62,0,62,1,62,0,62,1,62,3,62,0,62,0,62,0,62,0,47,0,47,2,47,0,47,2,47,3,47,0,47,0,47,0,47,0,63,0,63,7,63,0,63,7,63,12,63,0,63,0,63,0,63,0
2021-10-22,0,34,0,18,28,0,,0,59,61,0,61,1,61,0,61,0,61,1,61,0,61,0,61,0,61,0,53,0,53,2,53,0,53,1,53,2,53,0,53,0,53,0,53,0,37,0,37,3,37,0,37,1,37,3,37,0,37,0,37,0,37,1,60,0,60,12,60,0,60,5,60,10,60,0,60,0,60,0,60,2
2021-10-23,0,36,26,24,31,0,,0,0,75,0,75,1,75,0,75,1,75,1,75,0,75,0,75,0,75,0,62,0,62,3,62,1,62,1,62,2,62,0,62,0,62,0,62,0,57,0,57,3,57,1,57,2,57,3,57,0,57,0,57,0,57,0,59,0,59,13,59,4,59,6,59,11,59,0,59,0,59,0,59,0
2021-10-24,0,34,41,64,40,0,,0,0,65,0,65,1,65,1,65,1,65,1,65,0,65,0,65,0,65,0,74,0,74,2,74,1,74,3,74,3,74,0,74,0,74,0,74,0,75,0,75,3,75,2,75,4,75,4,75,0,75,0,75,0,75,0,57,0,57,12,57,6,57,16,57,14,57,0,57,0,57,0,57,0
2021-10-25,52,88,58,44,74,0,,0,0,78,0,78,3,78,1,78,1,78,2,78,0,78,0,78,0,78,0,74,1,74,6,74,2,74,2,74,5,74,0,74,0,74,0,74,0,50,1,50,8,50,2,50,3,50,7,50,0,50,0,50,0,50,0,56,4,56,31,56,9,56,11,56,26,56,0,56,0,56,0,56,0
2021-10-26,24,57,22,68,74,0,,0,0,74,0,74,2,74,0,74,2,74,2,74,0,74,0,74,0,74,0,75,0,75,4,75,1,75,4,75,5,75,0,75,0,75,0,75,0,66,0,66,5,66,1,66,5,66,7,66,0,66,0,66,0,66,0,52,2,52,20,52,3,52,17,52,26,52,0,52,0,52,0,52,0
2021-10-27,0,59,11,71,100,0,,41,0,76,0,76,2,76,0,76,2,76,3,76,0,76,0,76,0,76,0,83,0,83,4,83,0,83,4,83,7,83,0,83,0,83,0,83,0,59,0,59,6,59,0,59,5,59,10,59,0,59,0,59,0,59,0,54,0,54,21,54,2,54,18,54,36,54,0,54,0,54,2,54,0
2021-10-28,0,51,12,75,41,0,,0,0,67,0,67,2,67,0,67,2,67,1,67,0,67,0,67,0,67,0,69,0,69,4,69,0,69,4,69,3,69,0,69,0,69,0,69,0,56,0,56,5,56,1,56,5,56,4,56,0,56,0,56,0,56,0,42,0,42,18,42,2,42,19,42,15,42,0,42,0,42,0,42,0
2021-10-29,0,43,13,24,32,0,,0,0,59,0,59,1,59,0,59,1,59,1,59,0,59,0,59,0,59,0,67,0,67,3,67,0,67,1,67,2,67,0,67,0,67,0,67,0,32,0,32,4,32,1,32,2,32,3,32,0,32,0,32,0,32,0,58,0,58,15,58,2,58,6,58,11,58,0,58,0,58,0,58,0
2021-10-30,57,30,13,16,62,0,,0,0,73,0,73,1,73,0,73,0,73,2,73,0,73,0,73,0,73,0,60,1,60,2,60,0,60,1,60,4,60,0,60,0,60,0,60,0,60,1,60,3,60,1,60,1,60,6,60,0,60,0,60,0,60,0,52,4,52,10,52,2,52,4,52,22,52,0,52,0,52,0,52,0
2021-10-31,0,68,22,83,59,0,,0,0,69,0,69,2,69,0,69,2,69,2,69,0,69,0,69,0,69,0,60,0,60,5,60,1,60,4,60,4,60,0,60,0,60,0,60,0,61,0,61,6,61,1,61,6,61,6,61,0,61,0,61,0,61,0,55,0,55,24,55,4,55,21,55,21,55,0,55,0,55,0,55,0
2021-11-01,0,89,35,37,63,0,,0,0,72,0,72,3,72,0,72,1,72,2,72,0,72,0,72,0,72,0,77,0,77,6,77,1,77,2,77,5,77,0,77,0,77,0,77,0,63,0,63,8,63,2,63,3,63,6,63,0,63,0,63,0,63,0,54,0,54,31,54,6,54,9,54,22,54,0,54,0,54,0,54,0
2021-11-02,24,92,33,54,63,0,,0,0,77,0,77,3,77,0,77,1,77,2,77,0,77,0,77,0,77,0,60,0,60,7,60,1,60,3,60,5,60,0,60,0,60,0,60,0,65,0,65,9,65,1,65,4,65,6,65,0,65,0,65,0,65,0,38,2,38,32,38,5,38,14,38,23,38,0,38,0,38,0,38,0
2021-11-03,0,56,32,61,42,0,,39,0,74,0,74,2,74,0,74,1,74,1,74,0,74,0,74,0,74,0,72,0,72,4,72,1,72,3,72,3,72,0,72,0,72,0,72,0,58,0,58,5,58,1,58,4,58,4,58,0,58,0,58,0,58,0,61,0,61,19,61,5,61,15,61,15,61,0,61,0,61,2,61,0
2021-11-04,54,97,24,75,53,0,,43,0,65,0,65,3,65,0,65,2,65,2,65,0,65,0,65,0,65,0,72,1,72,7,72,1,72,4,72,4,72,0,72,0,72,0,72,0,68,1,68,9,68,1,68,5,68,5,68,0,68,0,68,1,68,0,48,4,48,34,48,4,48,19,48,19,48,0,48,0,48,2,48,0
2021-11-05,0,25,0,42,26,0,,0,0,62,0,62,1,62,0,62,1,62,1,62,0,62,0,62,0,62,0,46,0,46,2,46,0,46,2,46,2,46,0,46,0,46,0,46,0,36,0,36,2,36,0,36,3,36,3,36,0,36,0,36,0,36,0,49,0,49,9,49,0,49,11,49,9,49,0,49,0,49,0,49,0
2021-11-06,28,82,12,70,30,0,,0,0,69,0,69,2,69,0,69,2,69,1,69,0,69,0,69,0,69,0,67,0,67,6,67,0,67,4,67,2,67,0,67,0,67,0,67,0,58,1,58,8,58,1,58,5,58,3,58,0,58,0,58,0,58,0,47,2,47,29,47,2,47,18,47,11,47,0,47,0,47,0,47,0
2021-11-07,0,73,100,63,60,0,,40,0,78,0,78,2,78,1,78,1,78,2,78,0,78,0,78,0,78,0,85,0,85,5,85,3,85,3,85,4,85,0,85,0,85,0,85,0,55,0,55,7,55,4,55,4,55,6,55,0,55,0,55,0,55,0,64,0,64,26,64,16,64,16,64,21,64,0,64,0,64,2,64,0
2021-11-08,0,60,23,58,40,0,,0,47,80,0,80,2,80,0,80,1,80,1,80,0,80,0,80,0,80,0,87,0,87,4,87,1,87,3,87,3,87,0,87,0,87,0,87,0,76,0,76,6,76,1,76,4,76,4,76,0,76,0,76,0,76,0,57,0,57,21,57,4,57,15,57,14,57,0,57,0,57,0,57,2
2021-11-09,53,73,36,45,75,0,,0,0,83,0,83,2,83,0,83,1,83,2,83,0,83,0,83,0,83,0,84,1,84,5,84,1,84,2,84,6,84,0,84,0,84,0,84,0,77,1,77,7,77,2,77,3,77,7,77,0,77,0,77,0,77,0,66,4,66,25,66,6,66,11,66,27,66,0,66,0,66,0,66,0
2021-11-10,52,66,12,65,51,0,,0,0,77,0,77,2,77,0,77,1,77,2,77,0,77,0,77,0,77,0,77,1,77,5,77,0,77,3,77,4,77,0,77,0,77,0,77,0,60,1,60,6,60,0,60,4,60,5,60,0,60,0,60,0,60,0,40,4,40,23,40,2,40,17,40,18,40,0,40,0,40,0,40,0
2021-11-11,0,60,0,73,21,0,,38,0,63,0,63,2,63,0,63,2,63,1,63,0,63,0,63,0,63,0,54,0,54,4,54,0,54,4,54,2,54,0,54,0,54,0,54,0,60,0,60,6,60,0,60,5,60,2,60,0,60,0,60,0,60,0,59,0,59,21,59,0,59,19,59,7,59,0,59,0,59,2,59,0
2021-11-12,32,27,43,0,35,0,,0,0,70,0,70,1,70,1,70,0,70,1,70,0,70,0,70,0,70,0,61,0,61,2,61,1,61,0,61,3,61,0,61,0,61,0,61,0,44,1,44,3,44,2,44,0,44,3,44,0,44,0,44,0,44,0,41,2,41,10,41,7,41,0,41,13,41,0,41,0,41,0,41,0
2021-11-13,30,38,27,42,33,0,,0,0,82,0,82,1,82,0,82,1,82,1,82,0,82,0,82,0,82,0,69,0,69,3,69,1,69,2,69,2,69,0,69,0,69,0,69,0,58,1,58,4,58,1,58,3,58,3,58,0,58,0,58,0,58,0,68,2,68,13,68,4,68,11,68,12,68,0,68,0,68,0,68,0
2021-11-14,0,69,45,42,66,0,,0,0,80,0,80,2,80,1,80,1,80,2,80,0,80,0,80,0,80,0,70,0,70,5,70,1,70,2,70,5,70,0,70,0,70,0,70,0,57,0,57,6,57,2,57,3,57,6,57,0,57,0,57,0,57,0,50,0,50,24,50,7,50,11,50,23,50,0,50,0,50,0,50,0
2021-11-15,80,62,24,59,64,0,,0,48,88,0,88,2,88,0,88,1,88,2,88,0,88,0,88,0,88,0,69,1,69,4,69,1,69,3,69,5,69,0,69,0,69,0,69,0,69,2,69,6,69,1,69,4,69,6,69,0,69,0,69,0,69,1,49,6,49,21,49,4,49,15,49,23,49,0,49,0,49,0,49,2
2021-11-16,25,83,55,62,59,0,,0,45,88,0,88,3,88,1,88,1,88,2,88,0,88,0,88,0,88,0,83,0,83,6,83,2,83,3,83,4,83,0,83,0,83,0,83,0,75,0,75,8,75,2,75,4,75,6,75,0,75,0,75,0,75,0,59,2,59,29,59,9,59,16,59,21,59,0,59,0,59,0,59,2
2021-11-17,100,100,45,49,27,0,,80,0,88,1,88,3,88,1,88,1,88,1,88,0,88,0,88,0,88,0,77,1,77,7,77,1,77,3,77,2,77,0,77,0,77,1,77,0,68,2,68,9,68,2,68,3,68,3,68,0,68,0,68,1,68,0,57,7,57,35,57,7,57,12,57,10,57,0,57,0,57,4,57,0
2021-11-18,0,41,50,39,55,0,,45,0,82,0,82,1,82,1,82,1,82,2,82,0,82,0,82,0,82,0,67,0,67,3,67,2,67,2,67,4,67,0,67,0,67,0,67,0,48,0,48,4,48,2,48,3,48,5,48,0,48,0,48,1,48,0,74,0,74,14,74,8,74,10,74,20,74,0,74,0,74,2,74,0
2021-11-19,0,57,40,42,52,0,,0,0,58,0,58,2,58,1,58,1,58,2,58,0,58,0,58,0,58,0,52,0,52,4,52,1,52,2,52,4,52,0,52,0,52,0,52,0,42,0,42,5,42,2,42,3,42,5,42,0,42,0,42,0,42,0,51,0,51,20,51,6,51,11,51,19,51,0,51,0,51,0,51,0
2021-11-20,0,48,26,40,44,0,,0,0,79,0,79,1,79,0,79,1,79,1,79,0,79,0,79,0,79,0,63,0,63,3,63,1,63,2,63,3,63,0,63,0,63,0,63,0,64,0,64,5,64,1,64,3,64,4,64,0,64,0,64,0,64,0,67,0,67,17,67,4,67,10,67,16,67,0,67,0,67,0,67,0
2021-11-21,26,61,35,74,52,0,,0,0,76,0,76,2,76,0,76,2,76,2,76,0,76,0,76,0,76,0,72,0,72,4,72,1,72,4,72,4,72,0,72,0,72,0,72,0,60,1,60,6,60,2,60,5,60,5,60,0,60,0,60,0,60,0,51,2,51,21,51,6,51,19,51,18,51,0,51,0,51,0,51,0
2021-11-22,53,61,23,37,69,0,,0,48,84,0,84,2,84,0,84,1,84,2,84,0,84,0,84,0,84,0,74,1,74,4,74,1,74,2,74,5,74,0,74,0,74,0,74,0,59,1,59,6,59,1,59,3,59,7,59,0,59,0,59,0,59,0,62,4,62,21,62,4,62,9,62,24,62,0,62,0,62,0,62,2
2021-11-23,0,70,34,64,28,0,,41,47,81,0,81,2,81,0,81,1,81,1,81,0,81,0,81,0,81,0,69,0,69,5,69,1,69,3,69,2,69,0,69,0,69,0,69,0,63,0,63,7,63,1,63,4,63,3,63,0,63,0,63,0,63,0,65,0,65,24,65,5,65,16,65,10,65,0,65,0,65,2,65,2
